Name,Year,Quarter,Cash and Due from Banks,Goodwill,Income Before Tax,Interest Income,Net Income,Net Interest Income,Non-Interest Income,Retained Earnings,Tax Expense,Total Assets,Total Liabilities,Total Stockholders Equity,Interest_Rate,Stock_Price
0,0,2,0.5078328227065148,0.14258690478611963,0.23647879452735285,0.18368728046147403,0.1522558146775851,0.24846920702393602,0.028562515840985746,0.2712596693658965,4.281102023245802,0.27620844083818163,0.2722051867073057,0.2897862025669643,1.625,0.2499858719928844
0,0,1,0.5269090698884328,0.14238349978642476,0.2394800571274812,0.19722213270600367,0.15329368662494422,0.25808410505541224,0.028854964808640887,0.28122008640985174,4.3219974171330175,0.27655072949112774,0.27135882539412226,0.3002057756696429,1.875,0.28383166295243406
0,0,3,0.516792878201052,0.14238349978642476,0.2416533852172293,0.20463407560181757,0.15568079210387023,0.26213248317392845,0.031194556549882037,0.2911805034538069,4.3176926388291,0.2755978718896831,0.2691326386673246,0.31014578683035715,2.125,0.28898531424373397
0,0,0,0.6422336551245735,0.14238349978642476,0.2409289425206466,0.2123682768844059,0.1554732177143984,0.26820505035170283,0.03031720964691661,0.2976914254176045,4.304778303917348,0.27429810011295525,0.2667679564529151,0.3179931640625,2.375,0.2362448494200146
0,1,2,0.5196832186831608,0.14238349978642476,0.24072195889305154,0.21591311913892558,0.15453913296177518,0.26820505035170283,0.030414692636134992,0.30722065557654,4.3219974171330175,0.2805286787010423,0.2723898473574548,0.32893589564732145,2.375,0.250121009452251
0,1,1,0.5179490143938955,0.14238349978642476,0.24361972967938234,0.22300280364796493,0.1570300256354371,0.277819948383179,0.03246183540972101,0.3177416155710208,4.332759362892811,0.27742957873517865,0.2674912106659992,0.3413609095982143,2.375,0.2709813190890261
0,1,3,0.6338516677264581,0.27927506458108736,0.2427917951690021,0.23363733041152396,0.15619972807754978,0.29553160265168765,0.03392408024799673,0.327615795237972,4.330606973740852,0.3119729795487155,0.30460287188346685,0.3515625,1.875,0.2713253053492321
0,1,0,0.6237354760390773,0.28252954457620566,0.24154989340343175,0.23331507202474944,0.19377069257195045,0.3036283588887202,0.033826597258778346,0.33774868703593514,4.257425742574257,0.32016015408540005,0.3123842665022503,0.36254882812500006,1.625,0.3119402545006917
0,2,2,0.5370252615758135,0.28517380957223926,0.22747500672696785,0.22590312912893556,0.14499071104607114,0.3046404534183492,0.03343666530190482,0.34266421752515974,4.244511407662505,0.32493831865963463,0.31673918016826685,0.37057059151785715,0.125,0.15199278611671455
0,2,1,0.5751777559396496,0.28517380957223926,0.22447374412683954,0.2178466694595727,0.14301875434608877,0.3203279186275998,0.030512175625353372,0.3471054424408627,4.2229875161429185,0.3685754963879296,0.36457654748189555,0.3752790178571429,0.125,0.19422324216878428
0,2,3,0.6355858720157234,0.28517380957223926,0.22478421956823214,0.21043472656375883,0.1432263287355606,0.3137493041850109,0.03294925035581291,0.35128795522555384,4.225139905294877,0.3688715298175046,0.36441240468176306,0.37946428571428575,0.125,0.19773067350052706
0,2,0,0.7928203942424417,0.28517380957223926,0.2442406805621675,0.22074699494054334,0.15827547197226804,0.33196700571833404,0.03372911426955996,0.36176579653153274,4.3176926388291,0.3500687815171528,0.34232493913892736,0.3899710518973215,0.125,0.3016513797534602
0,3,2,0.7743222151569454,0.28517380957223926,0.25231304203837474,0.21301279365795495,0.1656443627985179,0.3203279186275998,0.038115848784387125,0.3733216050500608,4.332759362892811,0.41190738964197526,0.40952602740569227,0.4016549246651786,0.125,0.37252483457946456
0,3,1,0.7575582403607144,0.28517380957223926,0.2633866661147103,0.22880345460990625,0.171560232898465,0.3466423763979556,0.04269754927765105,0.3893186384842919,4.440378820490745,0.43346232373290744,0.4315365510109658,0.4177420479910714,0.125,0.3268053750310202
0,3,3,0.7743222151569454,0.28517380957223926,0.2482768613002711,0.22332506203473945,0.16180423659328913,0.33550933657203585,0.03801836579516874,0.3960020352020973,4.3284545845888935,0.44676070045209854,0.44549894794724043,0.42441231863839296,0.125,0.3153494040438042
0,3,0,0.6433897913174171,0.28517380957223926,0.24486163144495268,0.20946795140343527,0.16107772623013772,0.3137493041850109,0.04376986215905325,0.40742848765511946,4.272492466637968,0.3590052906724492,0.34691067861763036,0.43522426060267866,0.125,0.37840945667370207
0,4,2,0.7766344875426323,0.33948294449077554,0.2435162378655848,0.2081789178563372,0.15879440794594762,0.31172511512575274,0.04172271938546724,0.4178200915840944,4.291863969005596,0.5078916036593433,0.5122178667386159,0.43352399553571425,0.375,0.4547559786040547
0,4,1,0.8173882883403664,0.353721294469418,0.2554177964523006,0.25007250813702425,0.167927681082708,0.36941450331460957,0.04074788949328342,0.43200614010124266,4.34997847610848,0.5035297360954486,0.5064626098089685,0.44132777622767866,1.625,0.5305189524144149
0,4,3,0.6381871784496213,0.3506702194739946,0.2689752240597768,0.3225806451612903,0.17903291091945076,0.4402611203886443,0.04727924977091497,0.4502022266490742,4.403788204907447,0.4999357052395142,0.5019897185053568,0.44542585100446425,3.125,0.49571491401572015
0,4,0,0.7306780738771026,0.3506702194739946,0.27094156852192985,0.3928329734781348,0.1807972932299613,0.48833561054602503,0.04620693688951278,0.46917444958994126,4.403788204907447,0.49695224333207827,0.49582410457537796,0.46970912388392855,4.375,0.4903646991471598
0,5,2,0.5971443436036764,0.3506702194739946,0.27518473288762857,0.4237697786084883,0.18121244200890493,0.48226304336825054,0.04581700493263925,0.48831914728481624,4.4855789926818765,0.49437120186797096,0.48988418699558156,0.49591064453125006,4.875,0.46243424334079464
0,5,1,0.6211341696051794,0.3506702194739946,0.27073458489433483,0.44117173149431216,0.17861776214050712,0.46556348362937094,0.04601197091107602,0.5063427590786399,4.446835987946621,0.47994882322086213,0.4723568136189281,0.5089460100446428,5.125,0.5181968731648947
0,5,3,0.5679519047343776,0.3510770294733845,0.26576697783205344,0.47146401985111663,0.17446627435107057,0.4574667273923384,0.04250258329921429,0.5214343000543296,4.429616874730951,0.4843106907847569,0.47566531693409975,0.5219377790178571,5.375,0.488927327988442
0,5,0,0.6338516677264581,0.3510770294733845,0.2607993707697721,0.4949888820856563,0.17239053045635228,0.4615151055108546,0.043282447212961345,0.5364396036530154,4.371502367628067,0.4962167852804778,0.48562673311714366,0.5495343889508929,5.375,0.5557159459745008
0,6,2,0.5124573674778888,0.3510770294733845,0.2647320596940782,0.5082014759434114,0.17373976398791918,0.46657557815899997,0.042989998245306194,0.5520485688907287,4.423159707275075,0.5068739887451791,0.4956240555377165,0.5649675641741071,5.375,0.5017039605103774
1,0,2,0.7916642580495982,1.2562292781156559,0.31575352389625977,1.4153588347136734,0.2162925138296437,1.9184251809118973,0.10986332884911582,0.5301873938202296,4.601808006887645,2.0404381664799502,2.011831618212054,2.1325247628348216,1.625,0.17825859412815456
1,0,1,1.1399502861437076,1.2562292781156559,0.45826175149545667,1.5049466662369888,0.41193137590684065,2.025201153787764,0.22811019477101246,0.6394070317957209,3.5083943176926384,2.1226984557231128,2.091522947676405,2.23052978515625,1.875,0.19908819070598266
1,0,3,1.1408173882883401,1.3786790879319812,0.38736985904414956,1.6580193999548838,0.26745960083444903,2.2144628308283996,0.14641944980600885,0.6888210488189792,5.027981058975462,2.140469712542289,2.113559118594199,2.210736955915179,2.125,0.23017594897209537
1,0,0,1.1208740389617895,1.3453206679820189,0.39523523689276174,1.7579194998549836,0.23206816742950254,2.3399625525024037,0.14856407556881324,0.6983071602894128,5.931984502798105,2.125908568225067,2.0876245561732567,2.2939191545758932,2.375,0.21063630087003957
1,1,2,1.0705821145730967,1.3453206679820189,0.42400596112847466,1.7534078824401405,0.2957935049973534,2.3131420474672337,0.1321869333801252,0.7599237661587286,5.204476969436074,2.1756791885723694,2.142561099592618,2.2960989815848216,2.375,0.23725223775347487
1,1,1,1.1142262558529392,1.3453206679820189,0.4170720096040403,1.7953014727208276,0.29911469522890266,2.3399625525024037,0.13403911017527442,0.8208073543235109,4.991390443392165,2.26525705415284,2.2275511638237475,2.418038504464286,2.375,0.251404815316234
1,1,3,1.43331984507775,1.3453206679820189,0.4122078943555564,1.7985240565885727,0.2930950379342197,2.3435048833561054,0.1383283617008832,0.879190058555179,5.01506672406371,2.3514397863378727,2.31344914291811,2.5002615792410716,1.875,0.25056942011287664
1,1,0,1.1043990982137695,1.3453206679820189,0.3867489081613644,1.7592085334020817,0.2946518458552584,2.2949243459339104,0.14788169464428458,0.9122620926361905,4.453293155402497,2.3345520042850842,2.2891611379609977,2.5475202287946432,1.625,0.2767983724535803
